Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
2.dl.delivery.mp.microsoft.com,2,0,0,0,0.0,0.0
idaas-production.us-east-1.elasticbeanstalk.com,7,0,0,0,0.0,0.0
5a493e6cf3a93774137e0e500cd219aa.fp.measure.office.com,1,0,0,0,0.0,0.0
prod-elb-ace-1350792799.us-west-2.elb.amazonaws.com,2,0,0,0,0.0,0.0
email.nationalgeographic.com,3,0,0,0,0.0,0.0
dlarray-norda-pool-1.gdatasecurity.de,4,0,0,0,0.0,0.0
gen-iota-sync-01.princeton.edu,2,0,0,0,0.0,0.0
www.centrifugeconnect.com,4,0,0,0,0.0,0.0
partypatrolrentals.com,2,0,0,0,0.0,0.0
squarespace-email-marketing.s3.amazonaws.com,4,0,0,0,0.0,0.0
114.17.76.111.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,3,0,0,0,0.0,0.0
infinite-baryonyx-qilhmz9hqxh0n67ouecwzvo4.ssl.herokudns.com,2,0,0,0,0.0,0.0
r1---sn-ab5szn7e.gvt1.com,3,0,0,0,0.0,0.0
chefknivestogo.practicaldatacore.com,4,0,0,0,0.0,0.0
ucf7020e882c8fead06de9891ee3.previews.dropboxusercontent.com,1,0,0,0,0.0,0.0
mail-eopbgr680064.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
pancake.cdn-apple.com.akadns.net,7,0,0,0,0.0,0.0
r5---sn-ab5szn7e.gvt1.com,3,0,0,0,0.0,0.0
cdn.practicaldatacore.com,8,0,0,0,0.0,0.0
r5---sn-ab5sznly.c.2mdn.net,2,0,0,0,0.0,0.0
b5116d1f2779a9b16c4d54e158ad1805.nrb.footprintdns.com,1,0,16,876,16.0,876.0
ip5f588017.dynamic.kabel-deutschland.de,2,0,0,0,0.0,0.0
234.170.121.113.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,35,0,0,0,0.0,0.0
a27-210.smtp-out.us-west-2.amazonses.com,1,0,0,0,0.0,0.0
p43-keyvalueservice.icloud.com,9,0,0,0,0.0,0.0
p58-keyvalueservice.icloud.com,3,0,0,0,0.0,0.0
5-courier.sandbox.push.apple.com,8,0,0,0,0.0,0.0
canvas-vanity-harvard-1949535571.us-east-1.elb.amazonaws.com,7,0,0,0,0.0,0.0
external.fewr1-6.fna.fbcdn.net,2,0,0,0,0.0,0.0
scontent.fewr1-2.fna.fbcdn.net,3,0,32,2120,32.0,2120.0
scontent.fewr1-5.fna.fbcdn.net,3,0,36,2384,36.0,2384.0
9-courier.sandbox.push.apple.com,5,0,0,0,0.0,0.0
http2.goldstar.map.fastly.net,1,0,0,0,0.0,0.0
upload2.fp.measure.office.com,27,0,0,0,0.0,0.0
zn5b8rnwmrfbx6jnn-autodeskfeedback.siteintercept.qualtrics.com,4,0,0,0,0.0,0.0
zn5u2gngyz092zaep-autodeskfeedback.siteintercept.qualtrics.com,4,0,0,0,0.0,0.0
manuscriptcentral.com,9,0,0,0,0.0,0.0
13.courier-push-apple.com.akadns.net,2,0,0,0,0.0,0.0
r5---sn-ab5l6ndr.googlevideo.com,4,0,0,0,0.0,0.0
p4-b72ebwqzzkpqo-tcyzwkja7wchptny-340913-i2.anycast2.metric.gstatic.com,8,0,0,0,0.0,0.0
p4-b72ebwqzzkpqo-tcyzwkja7wchptny-340913-i1.unicast2.metric.gstatic.com,8,0,0,0,0.0,0.0
pendo-static-6012908437241856.storage.googleapis.com,2,0,0,0,0.0,0.0
p21-availability.icloud.com,1,0,11,734,11.0,734.0
116.62.40.77.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,3,0,0,0,0.0,0.0
185.173.41.129.list.dnswl.org,5,0,0,0,0.0,0.0
sync-629-us-west-2.sync.services.mozilla.com,2,0,0,0,0.0,0.0
sdarlasplitroute.gapx.yahoodns.net,1,0,0,0,0.0,0.0
test.tr.gcp.blis.com,4,0,0,0,0.0,0.0
444166a9d4f0377324f31dde3f20defd.fp.measure.office.com,4,0,0,0,0.0,0.0
57.159.55.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,10,0,0,0,0.0,0.0
a62-30.smtp-out.us-west-2.amazonses.com,5,0,109,7170,109.0,7170.0
gfs208n122.userstorage.mega.co.nz,1,0,27,1782,27.0,1782.0
pool-96-242-118-173.nwrknj.fios.verizon.net,1,0,0,0,0.0,0.0
180.33.245.35.bc.googleusercontent.com,2,0,0,0,0.0,0.0
mail-oln040092255063.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
brightcom-video-d.openx.net,1,0,0,0,0.0,0.0
serg-bulk4-h-v126.house.gov,2,0,0,0,0.0,0.0
a026f3fd9533151bb346a3332a3a703ab.profile.syd4-c1.cloudfront.net,1,0,20,1316,20.0,1316.0
mail-eopbgr770129.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
c107.criticalimpactinc.com,2,0,0,0,0.0,0.0
ny5mailsrv4.interactivebrokers.com,5,0,0,0,0.0,0.0
sonic332-10.consmr.mail.bf2.yahoo.com,2,0,0,0,0.0,0.0
6ad4860ecdcf5dbd17551e67277dbda2.clo.footprintdns.com,4,0,0,0,0.0,0.0
mail-eopbgr760137.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
industries.lvairportautosales.com,8,0,0,0,0.0,0.0
mail33.smtp.firsthealthforum.com,2,0,35,2298,35.0,2298.0
mx-st12.lists.smartertravelmedia.com,3,0,0,0,0.0,0.0
princetoneyecareassociates.com,4,0,0,0,0.0,0.0
r3---sn-ab5sznld.c.doc-0-0-sj.sj.googleusercontent.com,2,0,0,0,0.0,0.0
dispatch-resources.s3.amazonaws.com,1,0,0,0,0.0,0.0
client-s.gateway.messenger.geo.msnmessenger.msn.com.akadns.net,4,0,0,0,0.0,0.0
check.safely-protection.net,1,0,0,0,0.0,0.0
mol-receptor-test.princeton.edu,2,0,0,0,0.0,0.0
mail-dm6nam11on2065.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
67.219.85.209.dnsbl.sorbs.net,1,0,0,0,0.0,0.0
pupress-princeton-edu.mail.protection.outlook.com,1,0,0,0,0.0,0.0
guc3-accesspoint-b-0sdd.ap.spotify.com,1,0,59,3914,59.0,3914.0
cs671.lb.wac.apr-1b09e.edgecastdns.net,1,0,23,1266,23.0,1266.0
i2-vluimgkbyxyriiqvuvewofcnazgkxf.init.cedexis-radar.net,2,0,0,0,0.0,0.0
mail-co1nam11olkn2016.outbound.protection.outlook.com,6,0,142,7668,142.0,7668.0
utoronto-ca.mail.protection.outlook.com,1,0,0,0,0.0,0.0
i2-nxotxenbhmiljdsjdpaabhsffabgnw.init.cedexis-radar.net,2,0,0,0,0.0,0.0
adserver-use1-ext-prod-b-1478586774.us-east-1.elb.amazonaws.com,1,0,0,0,0.0,0.0
childcareexchange.com,1,0,0,0,0.0,0.0
a13a25e9a0c96404d537f88c0f7bffde.fp.measure.office.com,2,0,0,0,0.0,0.0
www.chinacheflawrenceville.com,2,0,0,0,0.0,0.0
r1---sn-ab5sznl7.googlevideo.com,2,0,0,0,0.0,0.0
westwindsorpolice.com,7,0,0,0,0.0,0.0
i2-vqevvcuedddcqlipeiayoezhggzqew.init.cedexis-radar.net,2,0,0,0,0.0,0.0
client-content.api.samsungnewsbrief.com,2,0,0,0,0.0,0.0
public-vmta-11-190.salsalabs.org,4,0,100,6600,100.0,6600.0
static-190-181-38-55.acelerate.net,6,0,0,0,0.0,0.0
www.callwavesolutions.com,2,0,0,0,0.0,0.0
usatoday.com.ssl.sc.omtrdc.net,1,0,0,0,0.0,0.0
a9010d017688211ea9afe0620acb249f-596514373.us-east-1.elb.amazonaws.com,28,0,0,0,0.0,0.0
lcs-relay.leon.k12.fl.us,1,0,0,0,0.0,0.0
tarynfor2023president.com,2,0,0,0,0.0,0.0
dealerdotcomdisplay576919175878.s.moatpixel.com,1,0,0,0,0.0,0.0
214.3.40.77.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,6,0,0,0,0.0,0.0
oneadvertising-d.openx.net,1,0,63,3546,63.0,3546.0
openxdisplay970503469688.s.moatpixel.com,2,0,17,1014,17.0,1014.0
mail-mw2nam12olkn2068.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
p4-ccm43vaazfg7k-fcb6c5l2fxmblgmm-if-v6exp3-v4.metric.gstatic.com,2,0,0,0,0.0,0.0
87.173.229.35.bc.googleusercontent.com,4,0,0,0,0.0,0.0
68.23.92.40.list.dnswl.org,1,0,0,0,0.0,0.0
akroncivictheatre.ccsend.com,2,0,0,0,0.0,0.0
LISTSERV12.LEON.K12.FL.US,4,0,0,0,0.0,0.0
i2-rxdnoghzygxvrohhbffraolsczammw.init.cedexis-radar.net,2,0,0,0,0.0,0.0
i2-tgzohkxdewoxnlqtrzgelnvvxoxgfc.init.cedexis-radar.net,2,0,0,0,0.0,0.0
www.tarynfor2023president.com,2,0,0,0,0.0,0.0
ssl-delivery.adobe.com-ion-cn.edgekey.net.globalredir.akadns.net,5,0,0,0,0.0,0.0
bloomsbury-publishing.msgfocus.com,10,0,0,0,0.0,0.0
68.219.85.209.list.dnswl.org,1,0,0,0,0.0,0.0
bi-flogger-alb-ext-343643057.us-east-1.elb.amazonaws.com,2,0,0,0,0.0,0.0
68.219.85.209.dnsbl.sorbs.net,1,0,0,0,0.0,0.0
cpe-173-89-163-88.neo.res.rr.com,7,0,0,0,0.0,0.0
0a448a478968799f7166106e01734921.fp.measure.office.com,1,0,0,0,0.0,0.0
i2-wnifunjzwjgxyupyvsprvnvtwzcasi.init.cedexis-radar.net,2,0,0,0,0.0,0.0
lists.readersupportednews.org,16,0,12,792,12.0,792.0
mail-dm6nam12olkn2062.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
inbound.readersupportednews.org,11,0,0,0,0.0,0.0
eip-tata.video.twimg.com.akahost.net,10,0,0,0,0.0,0.0
maxpointimpression857454451729.s.moatpixel.com,2,0,35,2334,35.0,2334.0
customer-191-243-176-66.turbovip.net.br,17,0,0,0,0.0,0.0
pixel.condenastdigital.com,10,0,0,0,0.0,0.0
87.red-80-38-165.staticip.rima-tde.net,4,0,0,0,0.0,0.0
84.18.100.94.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,18,0,0,0,0.0,0.0
r4---sn-5go7yner.googlevideo.com,2,0,0,0,0.0,0.0
app.chat.global.xiaomi.net,1,0,0,0,0.0,0.0
8868099abe4b41058a93086bbfcdfd19-27626ad58bf6.cdn.forter.com,1,0,0,0,0.0,0.0
r1---sn-vgqsener.googlevideo.com,2,0,0,0,0.0,0.0
p31-keyvalueservice.icloud.com,1,0,13,866,13.0,866.0
ec2-52-23-111-175.compute-1.amazonaws.com,3,0,0,0,0.0,0.0
z-na.associates-amazon.com,7,0,24,1604,24.0,1604.0
4d.condenastdigital.com,15,0,20,1080,20.0,1080.0
www.thedenverchannel.com,8,0,0,0,0.0,0.0
greensgrow-farms.shoplightspeed.com,8,0,0,0,0.0,0.0
lfbn-tou-1-190-212.w86-201.abo.wanadoo.fr,1,0,0,0,0.0,0.0
us-central1-adaptive-growth.cloudfunctions.net,7,0,0,0,0.0,0.0
wren.condenastdigital.com,4,0,0,0,0.0,0.0
logs-intake-tcp-agent-shard0-1520909537.us-east-1.elb.amazonaws.com,35,0,0,0,0.0,0.0
eco-d25xd0tjj1gn.princeton.edu,1,0,0,0,0.0,0.0
amazon-tam-match.dotomi.com,5,0,0,0,0.0,0.0
mail-eopbgr690080.outbound.protection.outlook.com,4,0,40,2160,40.0,2160.0
ec2-18-144-44-116.us-west-1.compute.amazonaws.com,5,0,0,0,0.0,0.0
vpn10-client-128-112-71-39.princeton.edu,4,0,0,0,0.0,0.0
mta.aadvantageeshopping.com,2,0,0,0,0.0,0.0
mx4.onetravelspecials.com,2,0,0,0,0.0,0.0
prospectneworleans.org,5,0,0,0,0.0,0.0
sonic303-3.consmr.mail.bf2.yahoo.com,8,0,23,1514,23.0,1514.0
activity-stream-icons.services.mozilla.com,2,0,0,0,0.0,0.0
mta7.e.usa.experian.com,6,0,0,0,0.0,0.0
o1861.em.my.pizzahut.com,6,0,0,0,0.0,0.0
p1-068159.loyalty.ms.aa.com,9,0,141,7626,141.0,7626.0
p.cdn.persaas.dell.com,1,0,166,9036,166.0,9036.0
wix-engage-visitors-prod-31.firebaseio.com,2,0,0,0,0.0,0.0
wix-engage-visitors-prod-23.firebaseio.com,2,0,0,0,0.0,0.0
m93.criticalimpactinc.com,2,0,0,0,0.0,0.0
mail-oln040092003089.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
p3plsmtp06-01.prod.phx3.secureserver.net,5,0,98,6456,98.0,6456.0
5d9a5c170046c0afdf9d6eb36ffa1d94.clo.footprintdns.com,2,0,0,0,0.0,0.0
r3---sn-ab5sznld.googlevideo.com,4,0,0,0,0.0,0.0
mta4.usa.constitutionalrightspac.com,2,0,0,0,0.0,0.0
p1-063058.loyalty.ms.aa.com,8,0,56,3028,56.0,3028.0
msnbot-207-46-13-51.search.msn.com,4,0,0,0,0.0,0.0
regaliacircleresistant.info,1,0,0,0,0.0,0.0
mirror.dal10.us.leaseweb.net,2,0,0,0,0.0,0.0
p4-ccm43vaazfg7k-fcb6c5l2fxmblgmm-448360-i1-v6exp3.ds.metric.gstatic.com,2,0,0,0,0.0,0.0
p4-ccm43vaazfg7k-fcb6c5l2fxmblgmm-448360-i2-v6exp3.v4.metric.gstatic.com,2,0,0,0,0.0,0.0
46.courier-push-apple.com.akadns.net,3,0,0,0,0.0,0.0
62daeedf3bd09aedd753d9c1de36e4c5.clo.footprintdns.com,2,0,0,0,0.0,0.0
root-c3-ca2-2009.ocsp.d-trust.net,1,0,0,0,0.0,0.0
university3.polytechnic-faculty-affairs.com,2,0,0,0,0.0,0.0
s4cloudae36f1aac.hana.ondemand.com,2,0,0,0,0.0,0.0
mail-50-23-70-208.datadrivenemail.com,6,0,70,4596,70.0,4596.0
inst-fs-iad-prod-sdczl6n6zl-259787889.us-east-1.elb.amazonaws.com,3,0,0,0,0.0,0.0
canvas-course-info.tlt.harvard.edu,3,0,0,0,0.0,0.0
cdn.inst-fs-iad-prod.inscloudgate.net,6,0,31,2054,31.0,2054.0
lib-gis-designjet.Princeton.EDU,4,0,0,0,0.0,0.0
70.37.55.59.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,11,0,0,0,0.0,0.0
mc-stan.hosted-by-discourse.com,33,0,0,0,0.0,0.0
b580064744ba4878216d5a640dee00f1.fp.measure.office.com,4,0,0,0,0.0,0.0
191.190.250.140.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,41,0,0,0,0.0,0.0
mol-notterman-macpro.princeton.edu,1,0,0,0,0.0,0.0
238.56.210.58.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
45.courier-push-apple.com.akadns.net,2,0,0,0,0.0,0.0
stgregorythegreatchurch.org,16,0,0,0,0.0,0.0
stgregorythegreat.org,17,0,0,0,0.0,0.0
public-vmta-11-197.salsalabs.org,7,0,56,3696,56.0,3696.0
stgregorythegreat.ccsend.com,16,0,0,0,0.0,0.0
public-vmta-11-192.salsalabs.org,7,0,56,3696,56.0,3696.0
mit-edu.mail.protection.outlook.com,1,0,0,0,0.0,0.0
princetonu.onmicrosoft.com.lookup.dkimwl.org,4,0,0,0,0.0,0.0
none.thegrittycommittee.com,1,0,0,0,0.0,0.0
11.28.9.18.list.dnswl.org,1,0,0,0,0.0,0.0
8994bbd5dd6514a124eed2e1c71dd7ff.fp.measure.office.com,1,0,0,0,0.0,0.0
www.grupocorreomasivo.cl,2,0,0,0,0.0,0.0
39.33.77.51.bl.score.senderscore.com,2,0,0,0,0.0,0.0
go2l.ink.dbl.spamhaus.org,2,0,0,0,0.0,0.0
onedriveclubproddm20020.blob.core.windows.net,1,0,0,0,0.0,0.0
p4-b72ebwqzzkpqo-tcyzwkja7wchptny-340913-s1-v6exp3-v4.metric.gstatic.com,8,0,0,0,0.0,0.0
the-interstellar.slack.com,2,0,0,0,0.0,0.0
p3plsmtp22-04.prod.phx3.secureserver.net,2,0,37,2430,37.0,2430.0
public-vmta-11-67.salsalabs.org,7,0,55,3630,55.0,3630.0
r4---sn-apn7en7e.googlevideo.com,2,0,0,0,0.0,0.0
urlinfo.ns1.ff.avast.com,2,0,0,0,0.0,0.0
pied.thegrittycommittee.com,2,0,0,0,0.0,0.0
eastus.notifications.teams.microsoft.com,8,0,0,0,0.0,0.0
www.oglalalakotanation.info,1,0,204,13480,204.0,13480.0
rs2pcdtiidte6xum2bfq-f-d0b65fa71-clientnsv4-s.akamaihd.net,1,0,0,0,0.0,0.0
d.la4-c2-ia2.salesforceliveagent.com,1,0,68,3720,68.0,3720.0
r5---sn-ab5sznle.googlevideo.com,4,0,1755,73710,1755.0,73710.0
ondemand-us-nyc03.cdnstream1.com,12,0,0,0,0.0,0.0
r5---sn-ab5l6nzd.googlevideo.com,1,0,15491,650622,15491.0,650622.0
js.hscollectedforms.net,1,0,50,2712,50.0,2712.0
liveupdate.symantecliveupdate.com,5,0,49,2646,49.0,2646.0
cdn.ncbi.nlm.nih.gov,3,0,23,1562,23.0,1562.0
a6.sector.sh.cust.gts.sk,4,0,0,0,0.0,0.0
pubmed.ncbi.nlm.nih.gov,3,0,18,1188,18.0,1188.0
r4---sn-vgqskne6.googlevideo.com,1,0,7616,411540,7616.0,411540.0
veracityproductions.com,2,0,0,0,0.0,0.0
public-vmta-11-198.salsalabs.org,4,0,55,3630,55.0,3630.0
bayerusftvideo830745064851.s.moatpixel.com,2,0,0,0,0.0,0.0
s.update.wtag.adaptv.advertising.com,4,0,0,0,0.0,0.0
i2-ikfzecmfmmiijvfdxjaxiuquiakrwq.init.cedexis-radar.net,1,0,14,920,14.0,920.0
r2---sn-ab5l6n67.googlevideo.com,5,0,1666,69972,1666.0,69972.0
init.sandbox.push.apple.com,4,0,0,0,0.0,0.0
init-sb.push-apple.com.akadns.net,2,0,0,0,0.0,0.0
ss-prod-ue1-notif-11.aws.adobess.com,1,0,0,0,0.0,0.0
mkt32-88.verticalresponse.com,3,0,0,0,0.0,0.0
p2-depjcqnj7dklm-7mcwdr7xv5exhrmx-if-v6exp3-v4.metric.gstatic.com,1,0,20,1152,20.0,1152.0
liveintent.newyorktimesinfo.com,2,0,0,0,0.0,0.0
www.rider.edu.cdn.cloudflare.net,1,0,0,0,0.0,0.0
upu.samsungelectronics.com,5,0,0,0,0.0,0.0
52909.global.siteimproveanalytics.io,2,0,0,0,0.0,0.0
wildfire.paloaltonetworks.com,9,0,40,2664,40.0,2664.0
host109-151-64-28.range109-151.btcentralplus.com,5,0,0,0,0.0,0.0
array801.prod.do.dsp.mp.microsoft.com,3,0,0,0,0.0,0.0
o1860.em.my.pizzahut.com,5,0,0,0,0.0,0.0
adbe-princeton-dot-edu-862a-prd.okta.com,4,0,0,0,0.0,0.0
o204.em.mta6.shspma.com,2,0,0,0,0.0,0.0
firstrepublicbank.demdex.net,2,0,0,0,0.0,0.0
6.courier-push-apple.com.akadns.net,1,0,0,0,0.0,0.0
firstrepublicbank.sc.omtrdc.net,2,0,0,0,0.0,0.0
wup-abf464e2.us.v2.we-stats.com,2,0,0,0,0.0,0.0
dmz-ash-gate3.stm.ibb.ubs.com,4,0,0,0,0.0,0.0
cfr.us.v2.we-stats.com,2,0,0,0,0.0,0.0
prod-fastly-eu-central-1.video.pscp.tv,1,0,0,0,0.0,0.0
h.mx.connect.match.com,2,0,0,0,0.0,0.0
a2f10fb94983b697623e584b1d3f37d5c.profile.sea19-c1.cloudfront.net,1,0,15,998,15.0,998.0
sync.search-gtm.spotxchange.com.akadns.net,4,0,0,0,0.0,0.0
ip1f111d2e.dynamic.kabel-deutschland.de,4,0,0,0,0.0,0.0
1c0b45fe-4b63-4587-8e1a-5d830001c5bb.probe.performance.dropbox.com,1,0,0,0,0.0,0.0
logs.bcqa.bc2.customers.biocatch.com,2,0,0,0,0.0,0.0
brigidforsouthjersey.com,22,0,0,0,0.0,0.0
r3---sn-ab5sznlk.googlevideo.com,5,0,21472,901824,21472.0,901824.0
67.180.132.209.list.dnswl.org,2,0,0,0,0.0,0.0
redhat.com.lookup.dkimwl.org,2,0,0,0,0.0,0.0
67.180.132.209.wl.mailspike.net,2,0,0,0,0.0,0.0
r1---sn-tt1e7n7l.googlevideo.com,2,0,10,420,10.0,420.0
69.210.85.209.dnsbl.sorbs.net,2,0,0,0,0.0,0.0
p45-keyvalueservice.icloud.com,4,0,22,1460,22.0,1460.0
ccdc0c1c-5540-46d6-ba22-f1fc2cccc978.probe.performance.dropbox.com,2,0,0,0,0.0,0.0
sync-546-us-west-2.sync.services.mozilla.com,4,0,27,1578,27.0,1578.0
r2---sn-ab5l6nsy.gvt1.com,2,0,0,0,0.0,0.0
api.securedwebsearch.com,4,0,0,0,0.0,0.0
assets-nymag-com.cdn.ampproject.org,2,0,0,0,0.0,0.0
wiltshiregrannis.com,10,0,0,0,0.0,0.0
templates.svc.www.evernote.com,2,0,0,0,0.0,0.0
70.40.216.115.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
p52-sharedstreams.icloud.com,1,0,0,0,0.0,0.0
r6---sn-ab5szn7e.gvt1.com,2,0,0,0,0.0,0.0
r6---sn-ab5l6nzr.gvt1.com,1,0,0,0,0.0,0.0
r6---sn-ab5szn7s.gvt1.com,5,0,12,776,12.0,776.0
21.courier-push-apple.com.akadns.net,2,0,0,0,0.0,0.0
5bf24a1c-baa1-5c85-913c-d351e15fd40d.prod.bundlestore.a2z.com,3,0,16,1064,16.0,1064.0
d-18752129743681793839.ampproject.net,2,0,0,0,0.0,0.0
a.sportradarserving.com,4,0,11,734,11.0,734.0
na.prod.pdss.paladin.a2z.com,2,0,0,0,0.0,0.0
sync-534-us-west-2.sync.services.mozilla.com,1,0,19,1250,19.0,1250.0
csm.va1.vip.prod.criteo.net,5,0,0,0,0.0,0.0
www.gymnasticsrevolution.com,4,0,0,0,0.0,0.0
aascraperservice.prod.us-east-1.scraper.assistant.a2z.com,14,0,0,0,0.0,0.0
data.video.ptqy.gitv.tv,1,0,5,326,5.0,326.0
firstrepublicbank.tt.omtrdc.net,2,0,0,0,0.0,0.0
mta-dock-front-13.bluestatedigital.com,2,0,0,0,0.0,0.0
nat-oitwireless-inside-vapornet100-10-9-103-66.princeton.edu,12,0,0,0,0.0,0.0
andr.na.ec.api.amazonvideo.com,3,0,19,1274,19.0,1274.0
v118-27-10-156.86ce.static.cnode.io,1,0,0,0,0.0,0.0
aafreudservice.prod.us-east-1.freud.titan.assistant.a2z.com,14,0,0,0,0.0,0.0
gymnasticsrevolution.com,2,0,0,0,0.0,0.0
vpn10-client-128-112-71-13.princeton.edu,2,0,0,0,0.0,0.0
r4---sn-ab5sznlk.gvt1.com,4,0,0,0,0.0,0.0
dmprodlb01-1962863798.us-west-1.elb.amazonaws.com,2,0,0,0,0.0,0.0
mail-a.webstudioseventy.com,9,0,5,330,5.0,330.0
50.160.238.185.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,5,0,0,0,0.0,0.0
vpn10-client-128-112-70-140.princeton.edu,4,0,0,0,0.0,0.0
support.russianbridesnetwork.com,6,0,0,0,0.0,0.0
sites.target.map.fastly.net,4,0,0,0,0.0,0.0
r4---sn-ab5szn7l.googlevideo.com,8,0,0,0,0.0,0.0
media.fly.cdn.hbomax.com,2,0,0,0,0.0,0.0
sued.writersinfluence.com,2,0,0,0,0.0,0.0
dash.pro42.akm.cdn.hbomax.com,7,0,0,0,0.0,0.0
d2fb08da-1c03-4c8a-978f-ad8a96b4c31f.partner.permutive.app,5,0,45,3002,45.0,3002.0
pksproddatastorewus104.blob.core.windows.net,6,0,19,1038,19.0,1038.0
p2-depjcqnj7dklm-7mcwdr7xv5exhrmx-679160-i1-v6exp3.ds.metric.gstatic.com,1,0,20,1152,20.0,1152.0
p2-depjcqnj7dklm-7mcwdr7xv5exhrmx-679160-i2-v6exp3.v4.metric.gstatic.com,1,0,21,1206,21.0,1206.0
gspe19-ssl.ls.apple.com.edgekey.net,1,0,7,462,7.0,462.0
mail-bn8nam11on2057.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
sinuz-recordings.com,3,0,2,132,2.0,132.0
rtr-border-hpcrc.princeton.edu,1,0,0,0,0.0,0.0
eco-c02z706hm0xv.princeton.edu,1,0,0,0,0.0,0.0
sunsetcliffsinvest.com,3,0,0,0,0.0,0.0
mail-bgr052100132080.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
rtr-border-hpcrc-mgmt0.princeton.edu,1,0,0,0,0.0,0.0
mail3.catalyst-resources.com,2,0,0,0,0.0,0.0
a45c17de7f809d2246230967bfa9302bb.profile.syd4-c2.cloudfront.net,2,0,0,0,0.0,0.0
pendo-static-5076330031611904.storage.googleapis.com,2,0,0,0,0.0,0.0
sciencemag.org.ssl.sc.omtrdc.net,2,0,0,0,0.0,0.0
d-32go477ty2.execute-api.us-west-1.amazonaws.com,2,0,0,0,0.0,0.0
mail-co1nam11on2082.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
getmovinfundraising.com,2,0,0,0,0.0,0.0
r1---sn-3pm76n7r.googlevideo.com,1,0,15,630,15.0,630.0
mail-dm6nam10olkn2089.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
pustore-com.mail.protection.outlook.com,2,0,0,0,0.0,0.0
p34-keyvalueservice.icloud.com,3,0,19,1262,19.0,1262.0
a-ups-presence0-prod.centralus.cloudapp.azure.com,1,0,0,0,0.0,0.0
sync-1-us-west1-g.sync.services.mozilla.com,1,0,50,2712,50.0,2712.0
mail-eopbgr40090.outbound.protection.outlook.com,3,0,21,1134,21.0,1134.0
ups-blair-idfb9e1-ppn.princeton.edu,1,0,0,0,0.0,0.0
p4-ffs4x7mo2boys-wozpssxc7rnyruck-if-v6exp3-v4.metric.gstatic.com,2,0,0,0,0.0,0.0
mtaout-62004-ewr.couponcabin.com,2,0,0,0,0.0,0.0
pennlaw-upenn-edu.mail.protection.outlook.com,3,0,0,0,0.0,0.0
recommendation-hybrid.wpdigital.net,3,0,39,2346,39.0,2346.0
mta-dock-front-3.bluestatedigital.com,31,0,20,1320,20.0,1320.0
mail-co1nam11lp2177.outbound.protection.outlook.com,4,0,12,648,12.0,648.0
132.50.42.70.list.dnswl.org,2,0,0,0,0.0,0.0
132.50.42.70.wl.mailspike.net,2,0,0,0,0.0,0.0
outbound-mail-210-8.reflexion.net,1,0,0,0,0.0,0.0
r1---sn-ab5sznly.c.2mdn.net,6,0,0,0,0.0,0.0
notifications-pa.googleapis.com,6,0,483,32126,483.0,32126.0
petticoatjunktion.com,1,0,0,0,0.0,0.0
c117.criticalimpactinc.com,4,0,79,4266,79.0,4266.0
8c1545eda1838062fede23eebb473480.fp.measure.office.com,1,0,0,0,0.0,0.0
mail-eopbgr760111.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
ups-ppn-1967-018oit-idf.princeton.edu,1,0,0,0,0.0,0.0
c.na7.content.force.com,4,0,0,0,0.0,0.0
c.na74.content.force.com,4,0,0,0,0.0,0.0
public-vmta-11-193.salsalabs.org,2,0,55,3630,55.0,3630.0
dazedimg-dazedgroup.netdna-ssl.com,1,0,61,3306,61.0,3306.0
mail-eopbgr750087.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
4a81d32b462a50a6aacfb398f183dc1e.fp.measure.office.com,2,0,0,0,0.0,0.0
princetonbeehive.slack.com,2,0,0,0,0.0,0.0
