Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
c8fa4e242e8c0c0c5151b84d3a96ce79.fp.measure.office.com,1,0,13,2660,13.0,2660.0
charlestondemocrats.com,1,0,0,0,0.0,0.0
222.100.113.197.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
p12-keyvalueservice.icloud.com,3,0,36,3221,36.0,3221.0
r5---sn-ab5sznl7.gvt1.com,1,0,26,2291,26.0,2291.0
215.144.23.190.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
185.117.203.201.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
o961.em.promotions.overstock.com,4,0,0,0,0.0,0.0
r4---sn-ab5l6nsr.gvt1.com,1,0,11,896,11.0,896.0
r4---sn-ab5szn7z.gvt1.com,1,0,11,896,11.0,896.0
o4.email.mauldineconomics.com,21,0,118,10184,118.0,10184.0
mauldineconomics.com,4,0,0,0,0.0,0.0
r2---sn-ab5szn7d.gvt1.com,1,0,6428,597677,6428.0,597677.0
160.180.85.117.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,8,0,0,0,0.0,0.0
sypekandsandford.com,4,0,0,0,0.0,0.0
wns.notify.windows.com.akadns.net,1,0,14,2564,14.0,2564.0
mail-dm6nam11on2099.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
sonic316-54.consmr.mail.gq1.yahoo.com,6,0,21,1816,21.0,1816.0
spring-chicken-ah.twitter.com,3,0,90,8085,90.0,8085.0
vpn12-client-172-20-207-157.princeton.edu,12,0,0,0,0.0,0.0
mlblists-104-2c.bm16.maas.zetaglobal.net,12,0,139,11812,139.0,11812.0
200-217-191-130.host.telemar.net.br,2,0,0,0,0.0,0.0
132.34.90.218.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,26,0,0,0,0.0,0.0
o1007.e.engage.canva.com,8,0,177,15949,177.0,15949.0
161.33.248.197.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mta-dock-front-18.bluestatedigital.com,51,0,330,29113,330.0,29113.0
mail-eopbgr660124.outbound.protection.outlook.com,8,0,29,2465,29.0,2465.0
rewards.shopyourwayrewards.com,1,0,0,0,0.0,0.0
rn2-msbadger07104.apple.com,3,0,0,0,0.0,0.0
uky-edu.mail.protection.outlook.com,2,0,50,3601,50.0,3601.0
mail-dm3gcc02hn2244.outbound.protection.outlook.com,3,0,22,1853,22.0,1853.0
mail.receitaszerocarbo.com,36,0,70,4527,70.0,4527.0
129.71.147.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,13,0,0,0,0.0,0.0
96.249.120.190.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
112.143.151.178.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
scratchgolfacademy.com,2,0,0,0,0.0,0.0
inspiredopinions.com,1,0,0,0,0.0,0.0
1.courier-push-apple.com.akadns.net,11,0,4914,404226,4914.0,404226.0
gs.apple.com.akadns.net,2,0,0,0,0.0,0.0
a25-2.smtp-out.us-west-2.amazonses.com,10,0,46,4141,46.0,4141.0
mail-bn8nam12on2089.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
mail-bn8nam11on2120.outbound.protection.outlook.com,1,0,1330,123575,1330.0,123575.0
financialtribune.com,4,0,0,0,0.0,0.0
dynamic-oit-vapornet100-10-9-90-140.princeton.edu,2,0,0,0,0.0,0.0
dynamic-oit-vapornet100-10-9-74-13.princeton.edu,2,0,0,0,0.0,0.0
recruitrockstars.com,2,0,0,0,0.0,0.0
207.181.85.117.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,8,0,0,0,0.0,0.0
19.196.35.83.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
52.202.132.2.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
135.253.118.42.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
195-29-75-8.static.net.t-com.hr,1,0,3,239,3.0,239.0
8.75.29.195.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
51.197.158.186.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
mail-dm6nam10lp2101.outbound.protection.outlook.com,9,0,12,927,12.0,927.0
somersetcountydemocrats.org,6,0,0,0,0.0,0.0
186.209.97.27.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
132.254.103.191.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
46.45.84.177.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
p16-keyvalueservice.icloud.com,3,0,245,22215,245.0,22215.0
163.18.203.37.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
ci3.googleusercontent.com,12,0,841,75870,841.0,75870.0
ci5.googleusercontent.com,16,0,5927,549229,5927.0,549229.0
199.105.112.189.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
164.static.notifications.estatesales.net,1,0,0,0,0.0,0.0
59.222.164.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
203.251.79.170.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
41.7.246.87.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,435,0,0,0,0.0,0.0
36.96.40.39.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
onedriveclucprodbn20013.blob.core.windows.net,1,0,39,3836,39.0,3836.0
mail2.news.breakingpatriotnews.com,2,0,0,0,0.0,0.0
mta-dock-dscc-low-2.bluestatedigital.com,36,0,137,12168,137.0,12168.0
p38-sharedstreams.icloud.com,1,0,15,2806,15.0,2806.0
skypedataprdcolcus05.cloudapp.net,1,0,26,2191,26.0,2191.0
lemongrassconsulting.com,8,0,0,0,0.0,0.0
185.156.223.114.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,15,0,0,0,0.0,0.0
disc601.prod.do.dsp.mp.microsoft.com,1,0,140,35450,140.0,35450.0
renewableenergy-conference.com,2,0,0,0,0.0,0.0
192-168-0-103.574f909176404dc4a4596c372415c274.plex.direct,2,0,0,0,0.0,0.0
69-141-145-78.574f909176404dc4a4596c372415c274.plex.direct,2,0,0,0,0.0,0.0
vpn12-client-172-20-209-16.princeton.edu,12,0,0,0,0.0,0.0
array601.prod.do.dsp.mp.microsoft.com,2,0,20,4460,20.0,4460.0
appservice-dot-mystic-tempo-847.appspot.com,1,0,0,0,0.0,0.0
84.34.224.45.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
62.225.243.191.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
59.66.52.1.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
raw.githubusercontent.com,9,0,169,15116,169.0,15116.0
mta-dock-dscc-low-1.bluestatedigital.com,31,0,108,9640,108.0,9640.0
ucdavis-edu.mail.protection.outlook.com,11,0,28,1982,28.0,1982.0
198.201.90.95.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
gs-loc.ls-apple.com.akadns.net,9,0,346,58264,346.0,58264.0
lp-push-server-94.lastpass.com,3,0,68,5636,68.0,5636.0
mlblists-104-2.bm16.maas.zetaglobal.net,10,0,86,7296,86.0,7296.0
standardandstrange.com,2,0,0,0,0.0,0.0
250.253.87.195.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
skypedataprdcolweu03.cloudapp.net,2,0,78,14428,78.0,14428.0
117.190.114.180.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,18,0,0,0,0.0,0.0
physics-rutgers-edu.mail.protection.outlook.com,5,0,74,5406,74.0,5406.0
139.177.91.212.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
ci4.googleusercontent.com,13,0,3152,291324,3152.0,291324.0
pool-72-82-163-122.cmdnnj.east.verizon.net,4,0,0,0,0.0,0.0
38.117.65.124.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
nationwidechildrens.org,2,0,0,0,0.0,0.0
childrenscolorado.org,2,0,0,0,0.0,0.0
smtp-soi-g26-176.aweber.com,7,0,42,3634,42.0,3634.0
236.11.111.37.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
qzonestyle.gtimg.cn.cloud.tc.qq.com,2,0,100,18307,100.0,18307.0
r2---sn-ab5sznld.googlevideo.com,10,0,16112,1496516,16112.0,1496516.0
9.191.114.180.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mail-co1nam11lp2171.outbound.protection.outlook.com,7,0,59,5216,59.0,5216.0
mta-dock-dscc-med-2.bluestatedigital.com,11,0,73,6489,73.0,6489.0
53.23.34.212.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mail.a7.static.myenotice.com,2,0,0,0,0.0,0.0
mail-dm3gcc02on2126.outbound.protection.outlook.com,2,0,26,2186,26.0,2186.0
intelligencecommunitynews.com,2,0,0,0,0.0,0.0
gnomepublications.org,6,0,0,0,0.0,0.0
138.88.162.41.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
110.235.46.181.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
mta-dock-dscc-low-4.bluestatedigital.com,17,0,72,6400,72.0,6400.0
a58-253.smtp-out.us-west-2.amazonses.com,4,0,0,0,0.0,0.0
87.176.49.171.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
147.49.39.20.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4593,0,0,0,0.0,0.0
124.123.146.58.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
58.105.211.186.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mail-bn8nam12on2053.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
89.200.228.197.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
ipv4-c518-ord001-ix.1.oca.nflxvideo.net,2,0,0,0,0.0,0.0
121.63.100.97.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
ipv4-c502-ord001-ix.1.oca.nflxvideo.net,1,0,65,5942,65.0,5942.0
edt-infoworld-com.msgfocus.com,3,0,0,0,0.0,0.0
225.207.42.179.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
mta-dock-dscc-high-2.bluestatedigital.com,33,0,146,13003,146.0,13003.0
vwall.nc.kyushu-u.ac.jp,2,0,0,0,0.0,0.0
r2---sn-ab5sznlk.googlevideo.com,3,0,7483,690362,7483.0,690362.0
80.202.248.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
131.118.2.190.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
spring-chicken-af.twitter.com,8,0,153,13709,153.0,13709.0
mail-eopbgr1390075.outbound.protection.outlook.com,8,0,24,2039,24.0,2039.0
us-smtp-delivery-83.mimecast.com,2,0,0,0,0.0,0.0
concordiahomeownersassociation.com,2,0,0,0,0.0,0.0
211.250.140.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,139,0,0,0,0.0,0.0
166.91.165.181.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
dyndsl-085-016-092-240.ewe-ip-backbone.de,3,0,0,0,0.0,0.0
218.59.210.103.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
mcfcofmz5m6pthbzvpvgc7vbxvh1b1597843428.nuid.imrworldwide.com,1,0,19,2966,19.0,2966.0
a59-28.smtp-out.us-west-2.amazonses.com,7,0,0,0,0.0,0.0
199.152.245.87.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,81,0,0,0,0.0,0.0
mail-dm6nam12on2044.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
a59-124.smtp-out.us-west-2.amazonses.com,8,0,0,0,0.0,0.0
150.155.73.154.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
13.160.205.129.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,1,0,0,0,0.0,0.0
30.34.114.42.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
qualtrics-marketing.com,6,0,0,0,0.0,0.0
21316ad3add74e3361d8eecf2787935a.fp.measure.office.com,1,0,22,5026,22.0,5026.0
mlblists-104-2a.bm16.maas.zetaglobal.net,5,0,86,7296,86.0,7296.0
mdn-epsmtap-mkt-lsndr02104.apple.com,2,0,0,0,0.0,0.0
rn2-msbadger03106.apple.com,2,0,0,0,0.0,0.0
138.199.216.189.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
diamondviewstudios.com,6,0,0,0,0.0,0.0
speyerlegacyschool.org,2,0,0,0,0.0,0.0
95.223.143.45.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,1090,0,0,0,0.0,0.0
upos-sz-mirrorkodob.bilivideo.com,1,0,0,0,0.0,0.0
mail-bl2gcc02on2093.outbound.protection.outlook.com,1,0,30,2441,30.0,2441.0
40.28.127.200.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
mta2.garnethill-email.com,3,0,34,2998,34.0,2998.0
firebaseperusertopics-pa.googleapis.com,1,0,2,120,2.0,120.0
65.17.83.40.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,532,0,0,0,0.0,0.0
3.29.84.177.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
tlu.dl.delivery.mp.microsoft.com,6,0,55258,5129620,55258.0,5129620.0
a-ups-presence2-prod-azsc.eastus.cloudapp.azure.com,1,0,0,0,0.0,0.0
ec2-34-229-135-158.compute-1.amazonaws.com,3,0,0,0,0.0,0.0
104.16.212.175.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
redirectessentialbusinessfinancing.com,2,0,0,0,0.0,0.0
open.mp.huangye.miui.com,1,0,20,4609,20.0,4609.0
seungworkstation1012.princeton.edu,2,0,0,0,0.0,0.0
ec2-54-92-189-40.compute-1.amazonaws.com,2,0,0,0,0.0,0.0
seungworkstation1011.princeton.edu,2,0,0,0,0.0,0.0
ec2-54-237-242-177.compute-1.amazonaws.com,2,0,0,0,0.0,0.0
mr85p00im-zteg06021501.me.com,2,0,0,0,0.0,0.0
48.114.98.114.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,16,0,0,0,0.0,0.0
video-edge-18e128.jfk04.abs.hls.ttvnw.net,2,0,6159,592848,6159.0,592848.0
a1-32.smtp-out.eu-west-1.amazonses.com,9,0,21,1735,21.0,1735.0
31.188.235.83.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
lumber-93-2.bm16.maas.zetaglobal.net,9,0,59,5337,59.0,5337.0
o1.sgemail.nationallawfoundation.com,18,0,94,8198,94.0,8198.0
d.la1-c1-ph2.salesforceliveagent.com,7,0,168,21809,168.0,21809.0
mail-dm6nam11lp2172.outbound.protection.outlook.com,19,0,63,5333,63.0,5333.0
o4.sgemail.nationallawfoundation.com,14,0,34,3069,34.0,3069.0
pl-pt05-2-parentlink-net-elb-1689894911.us-east-1.elb.amazonaws.com,1,0,0,0,0.0,0.0
nationallawfoundation.com,9,0,0,0,0.0,0.0
charityclothingpickup.com,2,0,0,0,0.0,0.0
o3.sgemail.nationallawfoundation.com,9,0,45,3967,45.0,3967.0
EGN-69JPSG2.pu.win.princeton.edu,1,0,0,0,0.0,0.0
163.230.49.37.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,682,0,0,0,0.0,0.0
spring-chicken-bi.twitter.com,2,0,269,24226,269.0,24226.0
upos-sz-mirrorkodo.bilivideo.com.w.cdngslb.com,1,0,0,0,0.0,0.0
153.222.228.171.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
254C3B82.nat.pool.telekom.hu,2,0,0,0,0.0,0.0
16.207.26.59.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
upos-sz-mirrorkodob.bilivideo.com.w.alikunlun.com,1,0,0,0,0.0,0.0
r4---sn-ab5sznld.googlevideo.com,3,0,38559,3580862,38559.0,3580862.0
r6---sn-qxo7rn7l.googlevideo.com,1,0,10,904,10.0,904.0
253.78.49.39.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
118-92-179-209.dsl.dyn.ihug.co.nz,2,0,3,232,3.0,232.0
209.179.92.118.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
101.12.157.88.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
40.35.123.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
3.48.219.178.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
11.197.6.179.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
118.51.200.87.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
65.72.236.171.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
131.159.247.43.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
190.72.66.200.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
95.21.228.181.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
26.114.98.114.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,29,0,0,0,0.0,0.0
6.129.57.213.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
100.52.97.116.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
115.72.175.110.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
117.73.6.191.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
139.50.214.125.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
106.225.228.181.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
110.237.67.176.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
bookkeeper-cdn.itunes-apple.com.akadns.net,2,0,54,4549,54.0,4549.0
82.196.203.196.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
119.240.245.197.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
pc-253-195-100-190.cm.vtr.net,3,0,0,0,0.0,0.0
138.66.252.102.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,2,0,0,0,0.0,0.0
shpd-92-101-180-254.vologda.ru,2,0,7,400,7.0,400.0
254.180.101.92.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
just-for-redheads-beauty-products.ccsend.com,2,0,0,0,0.0,0.0
133.53.53.1.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
f3461309.iavs9x.u.avast.com,3,0,0,0,0.0,0.0
r3802239.vps18.u.avcdn.net,1,0,0,0,0.0,0.0
w5805295.vps18.u.avcdn.net,4,0,271,24224,271.0,24224.0
189.125.56.95.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
195.140.113.42.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
108.204.169.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,774,0,0,0,0.0,0.0
mdn-epsmtap-mkt-lsndr06105.apple.com,2,0,0,0,0.0,0.0
us-sandbox-courier-4.push-apple.com.akadns.net,2,0,0,0,0.0,0.0
MIDWESTCHEMSAFETY.COM,4,0,0,0,0.0,0.0
89.148.187.194.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
azscus1-client-s.gateway.messenger.live.com,19,0,517,87011,517.0,87011.0
sec-tws-prod-vip.webex.com,2,0,51,9305,51.0,9305.0
o3.hv1n.shared.sendgrid.net,5,0,37,3208,37.0,3208.0
139.111.27.223.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
o1.hv1n.shared.sendgrid.net,15,0,29,2138,29.0,2138.0
167.100.89.167.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
host-79-19-61-114.retail.telecomitalia.it,2,0,0,0,0.0,0.0
internal.imap.mail.g03.yahoodns.net,7,0,71,5541,71.0,5541.0
c.la1-c1-ph2.salesforceliveagent.com,6,0,0,0,0.0,0.0
112.94.127.121.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
84.197.85.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
122.115.56.115.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
servicemanagement.clients6.google.com,1,0,24,1916,24.0,1916.0
156.91.164.115.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
cloudresourcemanager.clients6.google.com,1,0,96,7648,96.0,7648.0
239.178.244.223.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,18,0,0,0,0.0,0.0
124.92.51.185.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
mail.macmillanlearning.com,10,0,45,3979,45.0,3979.0
mail-bn8nam12on2072.outbound.protection.outlook.com,2,0,31,2505,31.0,2505.0
pip113.g001.enterprise.ipost.com,2,0,173,15253,173.0,15253.0
cpc87471-finc19-2-0-cust95.4-2.cable.virginm.net,2,0,3,236,3.0,236.0
96.58.19.82.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
mta-dock-dscc-med-3.bluestatedigital.com,26,0,110,9809,110.0,9809.0
206.221.188.197.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
external-preview.redd.it,5,0,204,20265,204.0,20265.0
25.92.146.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
xpu.samsungelectronics.com,2,0,2,128,2.0,128.0
dynamic-oit-vapornet100-10-9-45-230.princeton.edu,2,0,0,0,0.0,0.0
a52-186.smtp-out.eu-west-1.amazonses.com,9,0,55,4870,55.0,4870.0
mail6677.electronicspecifier.mkt7276.com,2,0,0,0,0.0,0.0
devontechnologies.com,5,0,0,0,0.0,0.0
64.15.95.80.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
mail-bn8nam11on2056.outbound.protection.outlook.com,2,0,25,2132,25.0,2132.0
69.110.252.211.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
pool-100-35-58-195.nwrknj.fios.verizon.net,2,0,0,0,0.0,0.0
msgapi-prod-eus-azsc2-1.cloudapp.net,1,0,39,6135,39.0,6135.0
mail-eopbgr100058.outbound.protection.outlook.com,4,0,43,3845,43.0,3845.0
o18.m.cm.zazzle.com,4,0,104,9492,104.0,9492.0
marshallscholarship.org,2,0,0,0,0.0,0.0
145.1.99.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
spring-chicken-ay.twitter.com,3,0,101,9091,101.0,9091.0
eur.olc.protection.outlook.com,1,0,30,2339,30.0,2339.0
us-central1-adaptive-growth.cloudfunctions.net,2,0,36,4296,36.0,4296.0
mail-dm6nam12on2106.outbound.protection.outlook.com,2,0,30,2597,30.0,2597.0
enterprisesolutioninc.com,1,0,0,0,0.0,0.0
animationmagazine.net,2,0,0,0,0.0,0.0
218.65.243.14.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
196.9.136.95.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
214.60.46.39.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
a27-20.smtp-out.us-west-2.amazonses.com,10,0,27,2266,27.0,2266.0
apexsportsevents.com,4,0,0,0,0.0,0.0
141.114.98.114.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,12,0,0,0,0.0,0.0
zappy-trk-1412520211.us-west-2.elb.amazonaws.com,2,0,0,0,0.0,0.0
77.203.94.138.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
university3.polytechnic-faculty-affairs.com,3,0,0,0,0.0,0.0
154.98.121.168.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
90.214.213.189.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,1,0,0,0,0.0,0.0
108.73.245.190.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
mailer174.gate178.sl.smtp.com,3,0,65,5785,65.0,5785.0
